"Source","Target","Weight"
"1549","3634","1"
"1549","3643","1"
"1549","3661","1"
"1549","3691","1"
"1549","3745","1"
"1549","3755","1"
"1549","3787","1"
"1549","3796","1"
"1549","3803","1"
"1549","3804","1"
"1549","3807","1"
"1549","3812","1"
"1549","3813","1"
"1549","3835","1"
"1549","3842","1"
"1549","3847","1"
"1549","3892","1"
"1549","3897","1"
"1549","3903","1"
"1549","3912","1"
"1549","3926","1"
"1549","3939","1"
"1549","4009","1"
"1549","4011","1"
"1549","4013","1"
"1549","4021","1"
"1549","4037","1"
"1549","4041","1"
"1549","4055","1"
"1549","4099","1"
"1549","4103","1"
"1549","4117","1"
"1549","4162","1"
"1549","4179","1"
"1549","4189","1"
"1549","4191","1"
"1549","4211","1"
"1549","4247","1"
"1549","4256","1"
"1549","4261","1"
"1549","4263","1"
"1549","4266","1"
"1549","4272","1"
"1549","4276","1"
"1549","4289","1"
"1549","4299","1"
"1549","4303","1"
"1549","4323","1"
"1549","4335","1"
"1549","4338","1"
"1549","4349","1"
"1549","4448","1"
"1549","4463","1"
"1549","4468","1"
"1549","4527","1"
"1549","4528","1"
"1549","4536","1"
"1549","4574","1"
"1549","4578","1"
"1549","4587","1"
"1549","4632","1"
"1549","4646","1"
"1549","4653","1"
"1549","4661","1"
"1549","4666","1"
"1549","4712","1"
"1549","4719","1"
"1549","4776","1"
"1549","4797","1"
"1549","4811","1"
"1549","4875","1"
"1549","5061","1"
"1549","5073","1"
"1549","5123","1"
"1549","5155","1"
"1549","5215","1"
"1549","5254","1"
"1549","5285","1"
"1549","5288","1"
"1549","5305","1"
"1549","5312","1"
"1549","5341","1"
"1549","5384","1"
"1549","5412","1"
"1549","5445","1"
"1549","5449","1"
"1549","5452","1"
"1549","5454","1"
"1549","5459","1"
"1549","5482","1"
"1549","5484","1"
"1549","5524","1"
"1549","5563","1"
"1549","5637","1"
"1549","5683","1"
"1549","5693","1"
"1549","5697","1"
"1549","5714","1"
"1549","5721","1"
"1549","5732","1"
"1549","5775","1"
"1549","5776","1"
"1549","5817","1"
"1549","5822","1"
"1549","5844","1"
"1549","5872","1"
"1549","5897","1"
"1549","5947","1"
"1549","6097","1"
"1549","6123","1"
"1549","6299","1"
"1549","6442","1"
"1549","6624","1"
"1549","6634","1"
"1549","6774","1"
"1549","6832","1"
"1549","6897","1"
"1549","6979","1"
"1549","7115","1"
"1549","7168","1"
"1549","7185","1"
"1549","7237","1"
"1549","7478","1"
"1549","8293","1"
"1550","1549","1"
"1550","2328","1"
"1550","2871","1"
"1550","3352","1"
"1552","1549","1"
"1552","4037","1"
"1566","2328","1"
"1566","2485","1"
"1583","762","1"
"1583","1166","1"
"1583","1374","1"
"1583","1549","1"
"1583","2565","1"
"1585","762","1"
"1585","1151","1"
"1594","762","1"
"1594","1374","1"
"1594","1549","1"
"1594","2485","1"
"1596","2328","1"
"1596","2485","1"
"1596","2565","1"
"1596","3352","1"
"1608","737","1"
"1608","762","1"
"1608","1151","1"
"1608","1374","1"
"1608","1549","1"
"1608","2328","1"
"1608","2565","1"
"1608","2871","1"
"1608","3352","1"
"1608","4037","1"
"1612","2565","1"
"1614","762","1"
"1614","1374","1"
"1614","1549","1"
"1614","2328","1"
"1614","4037","1"
"1615","1151","1"
"1615","1549","1"
"1621","762","1"
"1621","2328","1"
"1621","2565","1"
"1621","3456","1"
"1622","1549","1"
"1622","2328","1"
"1622","2565","1"
"1623","737","1"
"1623","4037","1"
"1639","2485","1"
"1644","737","1"
"1644","762","1"
"1644","2565","1"
"1647","4037","1"
"1661","2328","1"
"1661","2565","1"
"1661","3456","1"
"1661","4037","1"
"1667","737","1"
"1667","2328","1"
"1670","1374","1"
"1674","5524","1"
"1688","2485","1"
"1688","2871","1"
"1691","2328","1"
"1691","2871","1"
"1691","3352","1"
"1697","762","1"
"1697","2328","1"
"1697","3456","1"
"1700","762","1"
"1700","1151","1"
"1700","2565","1"
"1701","737","1"
"1701","1549","1"
"1701","2328","1"
"1701","4037","1"
"1707","2485","1"
"1707","2871","1"
"1711","1151","1"
"1711","2328","1"
"1717","762","1"
"1717","1166","1"
"1717","2328","1"
"1717","3352","1"
"1717","4037","1"
"1720","2485","1"
"1722","737","1"
"1729","4037","1"
"1730","762","1"
"1730","1166","1"
"1730","1549","1"
"1730","2328","1"
"1730","2871","1"
"1730","4037","1"
"1733","762","1"
"1733","1549","1"
"1733","3352","1"
"1734","1151","1"
"1734","2328","1"
"1734","2485","1"
"1734","4037","1"
"1748","789","1"
"1748","1549","1"
"1748","2565","1"
"1748","4037","1"
"1751","1549","1"
"1754","762","1"
"1766","1374","1"
"1767","762","1"
"1767","1151","1"
"1767","2328","1"
"1767","3352","1"
"1767","4037","1"
"1769","1151","1"
"1769","1549","1"
"1769","3352","1"
"1772","1151","1"
"1772","1374","1"
"1772","1549","1"
"1792","1374","1"
"1794","1166","1"
"1794","2565","1"
"1795","1166","1"
"1795","1549","1"
"1795","3352","1"
"1796","5524","1"
"1799","2565","1"
"1799","3456","1"
"1800","1151","1"
"1803","762","1"
"1803","1549","1"
"1808","762","1"
"1808","1549","1"
"1808","2328","1"
"1808","2485","1"
"1808","3352","1"
"1811","762","1"
"1813","1549","1"
"1813","2871","1"
"1814","737","1"
"1814","762","1"
"1814","3456","1"
"1816","762","1"
"1816","1151","1"
"1820","762","1"
"1820","1166","1"
"1820","1374","1"
"1820","2328","1"
"1823","737","1"
"1823","2565","1"
"1823","3456","1"
"1835","6","1"
"1835","762","1"
"1835","1374","1"
"1835","3352","1"
"1835","3456","1"
"1836","1151","1"
"1848","762","1"
"1848","2328","1"
"1859","4037","1"
"1872","2485","1"
"1875","1166","1"
"1875","2565","1"
"1885","762","1"
"1885","1549","1"
"1885","2485","1"
"1891","762","1"
"1896","1374","1"
"1896","1549","1"
"1896","4037","1"
"1915","3456","1"
"1919","1151","1"
"1919","1374","1"
"1922","762","1"
"1922","1549","1"
"1922","3352","1"
"1922","3456","1"
"1924","3352","1"
"1925","762","1"
"1925","2328","1"
"1931","2871","1"
"1935","2565","1"
"1935","3352","1"
"1937","3456","1"
"1947","2328","1"
"1947","2565","1"
"1951","2485","1"
"1951","2565","1"
"1951","3352","1"
"1962","1151","1"
"1964","2485","1"
"1966","2485","1"
"1967","2485","1"
"1972","1166","1"
"1972","1549","1"
"1972","2485","1"
"1972","3352","1"
"1972","3456","1"
"1979","762","1"
"1980","2565","1"
"1980","3352","1"
"1982","762","1"
"1984","2871","1"
"1985","762","1"
"1985","1166","1"
"1985","1549","1"
"1985","2328","1"
"1986","4037","1"
"1990","1549","1"
"1990","2565","1"
"1991","1374","1"
"1994","1151","1"
"1995","1151","1"
"1996","1151","1"
"1997","1151","1"
"2003","762","2"
"2003","2565","1"
"2003","3352","1"
"2003","4037","1"
"2009","762","1"
"2009","1166","1"
"2009","2328","1"
"2009","2485","1"
"2009","3352","1"
"2009","4037","1"
"2010","3352","1"
"2033","3352","1"
"2037","5524","1"
"2041","3352","1"
"2062","1166","1"
"2062","2328","1"
"2065","1166","1"
"2065","1549","1"
"2065","2328","1"
"2065","2871","1"
"2065","3456","1"
"2072","1374","1"
"2091","2328","1"
"2093","1374","1"
"2102","762","1"
"2102","1166","1"
"2102","1549","1"
"2102","2328","1"
"2102","2565","1"
"2109","762","1"
"2109","2565","1"
"2110","762","1"
"2110","789","1"
"2111","2871","1"
"2115","2871","1"
"2116","1166","1"
"2117","4037","1"
"2118","737","1"
"2118","2328","1"
"2118","3352","1"
"2118","4037","1"
"2118","5524","1"
"2120","737","1"
"2120","1166","1"
"2120","1549","1"
"2120","2328","1"
"2129","2328","1"
"2129","2565","1"
"2133","1374","1"
"2134","2328","1"
"2135","737","1"
"2135","762","1"
"2135","2328","1"
"2135","2485","1"
"2135","2565","1"
"2135","3352","1"
"2135","3456","1"
"2135","4037","1"
"2144","737","1"
"2144","2328","1"
"2144","3456","1"
"2144","4037","1"
"2145","737","1"
"2145","1166","1"
"2145","1549","1"
"2145","2328","1"
"2145","2565","1"
"2145","2871","1"
"2145","4037","1"
"2156","762","1"
"2156","1549","1"
"2160","762","1"
"2160","1549","1"
"2160","2328","1"
"2169","1374","1"
"2172","4037","1"
"2174","762","1"
"2174","1374","1"
"2174","2328","1"
"2176","762","1"
"2186","3352","1"
"2196","789","1"
"2206","1374","1"
"2209","1166","1"
"2225","2328","1"
"2226","789","1"
"2226","1166","1"
"2226","1374","1"
"2226","3352","1"
"2226","4037","1"
"2229","762","1"
"2229","1166","1"
"2229","1549","1"
"2229","2328","1"
"2229","2565","1"
"2236","762","1"
"2237","737","1"
"2237","762","1"
"2237","1166","1"
"2237","1549","1"
"2237","2328","1"
"2237","2485","1"
"2237","2565","1"
"2237","2871","1"
"2237","3352","1"
"2237","3456","1"
"2240","737","1"
"2240","762","1"
"2240","1549","1"
"2240","2328","1"
"2240","4037","1"
"2240","5524","1"
"2252","1549","1"
"2256","11","1"
"2256","1374","1"
"2256","1549","1"
"2256","3352","1"
"2256","3456","1"
"2256","4037","1"
"2257","737","1"
"2257","1166","1"
"2257","3352","1"
"2258","762","1"
"2258","1166","1"
"2258","1549","1"
"2258","2328","1"
"2258","2565","1"
"2258","2871","1"
"2258","4037","1"
"2264","762","1"
"2264","1549","1"
"2264","2328","1"
"2264","3352","1"
"2264","3456","1"
"2272","1166","1"
"2285","2485","1"
"2289","3352","1"
"2290","11","1"
"2290","1166","1"
"2290","1549","1"
"2290","2485","1"
"2290","2565","1"
"2297","737","1"
"2297","1166","1"
"2297","1374","1"
"2297","2328","1"
"2297","2485","1"
"2297","2871","1"
"2297","3352","1"
"2297","3456","1"
"2298","2328","1"
"2298","3352","1"
"2299","1549","1"
"2299","2328","1"
"2299","2485","1"
"2299","2565","1"
"2323","737","1"
"2323","1549","1"
"2323","2485","1"
"2323","2565","1"
"2323","3352","1"
"2323","3456","1"
"2324","2485","1"
"2326","11","1"
"2326","762","1"
"2326","1166","1"
"2326","1549","1"
"2326","2328","1"
"2326","2485","1"
"2326","2565","1"
"2326","2871","1"
"2326","3352","1"
"2328","17","1"
"2328","24","1"
"2328","35","1"
"2328","38","1"
"2328","58","1"
"2328","74","1"
"2328","199","1"
"2328","212","1"
"2328","216","1"
"2328","221","1"
"2328","224","1"
"2328","235","1"
"2328","241","1"
"2328","247","1"
"2328","251","1"
"2328","257","1"
"2328","262","1"
"2328","266","1"
"2328","301","1"
"2328","326","1"
"2328","332","1"
"2328","348","1"
"2328","365","1"
"2328","367","1"
"2328","397","1"
"2328","403","1"
"2328","465","1"
"2328","677","1"
"2328","722","1"
"2328","744","1"
"2328","765","1"
"2328","825","1"
"2328","859","1"
"2328","947","1"
"2328","959","1"
"2328","968","1"
"2328","974","1"
"2328","978","1"
"2328","1012","1"
"2328","1018","1"
"2328","1035","1"
"2328","1049","1"
"2328","1097","1"
"2328","1166","1"
"2328","1186","1"
"2328","1211","1"
"2328","1239","1"
"2328","1297","1"
"2328","1384","1"
"2328","1492","1"
"2328","1521","1"
"2328","1547","1"
"2328","1549","1"
"2328","1564","1"
"2328","1608","1"
"2328","1621","1"
"2328","1637","1"
"2328","1646","1"
"2328","1653","1"
"2328","1723","1"
"2328","1808","1"
"2328","1835","1"
"2328","1836","1"
"2328","1842","1"
"2328","1847","1"
"2328","1956","1"
"2328","1964","1"
"2328","1992","1"
"2328","2053","1"
"2328","2062","1"
"2328","2066","1"
"2328","2076","1"
"2328","2117","1"
"2328","2134","1"
"2328","2174","1"
"2328","2193","1"
"2328","2209","1"
"2328","2252","1"
"2328","2257","1"
"2328","2264","1"
"2328","2297","1"
"2328","2322","1"
"2328","2324","1"
"2328","2329","1"
"2328","2332","1"
"2328","2341","1"
"2328","2345","1"
"2328","2385","1"
"2328","2397","1"
"2328","2411","1"
"2328","2435","1"
"2328","2475","1"
"2328","2479","1"
"2328","2485","1"
"2328","2504","1"
"2328","2506","1"
"2328","2508","1"
"2328","2517","1"
"2328","2535","1"
"2328","2544","1"
"2328","2547","1"
"2328","2565","1"
"2328","2579","1"
"2328","2585","1"
"2328","2587","1"
"2328","2593","1"
"2328","2595","1"
"2328","2597","1"
"2328","2599","1"
"2328","2604","1"
"2328","2619","1"
"2328","2643","1"
"2328","2652","1"
"2328","2653","1"
"2328","2654","1"
"2328","2657","1"
"2328","2665","1"
"2328","2667","1"
"2328","2669","1"
"2328","2685","1"
"2328","2693","1"
"2328","2707","1"
"2328","2727","1"
"2328","2746","1"
"2328","2747","1"
"2328","2754","1"
"2328","2763","1"
"2328","2768","1"
"2328","2774","1"
"2328","2781","1"
"2328","2794","1"
"2328","2805","1"
"2328","2809","1"
"2328","2814","1"
"2328","2818","1"
"2328","2821","1"
"2328","2825","1"
"2328","2834","1"
"2328","2877","1"
"2328","2932","1"
"2328","2958","1"
"2328","2973","1"
"2328","2981","1"
"2328","3005","1"
"2328","3014","1"
"2328","3024","1"
"2328","3026","1"
"2328","3028","1"
"2328","3034","1"
"2328","3114","1"
"2328","3148","1"
"2328","3192","1"
"2328","3258","1"
"2328","3291","1"
"2328","3352","1"
"2328","3394","1"
"2328","3459","1"
"2328","3479","1"
"2328","3529","1"
"2328","3537","1"
"2328","3562","1"
"2328","3568","1"
"2328","3587","1"
"2328","3607","1"
"2328","3615","1"
"2328","3629","1"
"2328","3661","1"
"2328","3713","1"
"2328","3769","1"
"2328","3892","1"
"2328","3903","1"
"2328","3926","1"
"2328","4021","1"
"2328","4037","1"
"2328","4043","1"
"2328","4065","1"
"2328","4099","1"
"2328","4134","1"
"2328","4162","1"
"2328","4247","1"
"2328","4256","1"
"2328","4269","1"
"2328","4323","1"
"2328","4483","1"
"2328","4604","1"
"2328","4709","1"
"2328","4712","1"
"2328","4717","1"
"2328","4791","1"
"2328","4795","1"
"2328","4994","1"
"2328","5188","1"
"2328","5524","1"
"2328","5697","1"
"2328","5714","1"
"2328","5806","1"
"2328","5814","1"
"2328","5822","1"
"2328","5829","1"
"2328","5902","1"
"2328","6123","1"
"2328","6296","1"
"2328","6327","1"
"2328","6347","1"
"2328","6576","1"
"2328","6665","1"
"2328","6774","1"
"2328","6783","1"
"2328","6832","1"
"2328","7131","1"
"2328","7414","1"
"2328","7553","1"
"2328","8291","1"
"2328","8293","1"
"2328","8294","1"
"2356","1166","1"
"2356","2328","1"
"2356","2565","1"
"2356","3352","1"
"2364","762","1"
"2364","4037","1"
"2365","762","1"
"2365","2328","1"
"2366","1374","1"
"2368","2565","1"
"2368","3352","1"
"2369","737","1"
"2369","762","1"
"2369","3456","1"
"2369","4037","1"
"2371","762","1"
"2371","1166","1"
"2371","2485","1"
"2371","2565","1"
"2375","762","1"
"2375","2565","1"
"2376","1374","1"
"2379","762","1"
"2379","2328","1"
"2379","2485","1"
"2379","2565","1"
"2381","762","1"
"2381","1549","1"
"2381","3352","1"
"2381","3456","1"
"2381","4037","1"
"2384","1166","1"
"2384","2328","1"
"2384","2565","1"
"2384","2871","1"
"2384","4037","1"
"2387","737","1"
"2387","762","1"
"2387","3456","1"
"2398","1549","1"
"2398","2871","1"
"2398","3352","1"
"2402","11","1"
"2410","737","1"
"2410","3456","1"
"2410","5524","1"
"2411","1166","1"
"2416","762","1"
"2435","1374","1"
"2440","737","1"
"2440","762","1"
"2440","3352","1"
"2440","3456","1"
"2444","4037","1"
"2452","4037","1"
"2456","4037","1"
"2472","1549","1"
"2473","1374","1"
"2474","737","1"
"2474","762","1"
"2474","1374","1"
"2474","1549","1"
"2474","2328","1"
"2485","27","1"
"2485","29","2"
"2485","38","1"
"2485","46","1"
"2485","51","1"
"2485","66","1"
"2485","74","1"
"2485","136","1"
"2485","199","1"
"2485","204","1"
"2485","212","1"
"2485","251","1"
"2485","255","1"
"2485","256","1"
"2485","266","1"
"2485","283","1"
"2485","294","1"
"2485","301","1"
"2485","302","1"
"2485","326","1"
"2485","348","1"
"2485","358","1"
"2485","365","1"
"2485","366","1"
"2485","368","1"
"2485","397","1"
"2485","404","1"
"2485","417","1"
"2485","429","1"
"2485","451","1"
"2485","465","1"
"2485","502","1"
"2485","543","1"
"2485","564","1"
"2485","579","1"
"2485","656","1"
"2485","678","1"
"2485","737","1"
"2485","751","1"
"2485","762","2"
"2485","765","1"
"2485","789","1"
"2485","825","1"
"2485","856","1"
"2485","896","1"
"2485","974","1"
"2485","1166","1"
"2485","1185","1"
"2485","1239","1"
"2485","1267","1"
"2485","1291","1"
"2485","1307","1"
"2485","1315","1"
"2485","1357","1"
"2485","1393","1"
"2485","1403","1"
"2485","1453","1"
"2485","1473","1"
"2485","1549","1"
"2485","1571","1"
"2485","1596","1"
"2485","1637","1"
"2485","1648","1"
"2485","1688","1"
"2485","1705","1"
"2485","1723","1"
"2485","1729","1"
"2485","1754","1"
"2485","1769","1"
"2485","1792","1"
"2485","1808","1"
"2485","1982","1"
"2485","1984","1"
"2485","2014","1"
"2485","2016","1"
"2485","2066","1"
"2485","2114","1"
"2485","2116","1"
"2485","2135","1"
"2485","2145","1"
"2485","2174","1"
"2485","2225","1"
"2485","2237","1"
"2485","2256","1"
"2485","2257","1"
"2485","2289","1"
"2485","2297","1"
"2485","2323","1"
"2485","2325","1"
"2485","2328","1"
"2485","2364","1"
"2485","2371","1"
"2485","2375","1"
"2485","2384","1"
"2485","2398","1"
"2485","2411","1"
"2485","2433","1"
"2485","2456","1"
"2485","2484","1"
"2485","2506","1"
"2485","2508","1"
"2485","2511","1"
"2485","2542","1"
"2485","2547","1"
"2485","2565","1"
"2485","2576","1"
"2485","2585","1"
"2485","2593","1"
"2485","2594","1"
"2485","2595","1"
"2485","2597","1"
"2485","2605","1"
"2485","2619","1"
"2485","2625","1"
"2485","2646","1"
"2485","2647","1"
"2485","2653","1"
"2485","2654","1"
"2485","2655","1"
"2485","2657","1"
"2485","2667","1"
"2485","2674","1"
"2485","2686","1"
"2485","2696","1"
"2485","2713","1"
"2485","2727","1"
"2485","2746","1"
"2485","2747","1"
"2485","2819","1"
"2485","2831","1"
"2485","2856","1"
"2485","2871","1"
"2485","2877","1"
"2485","2902","1"
"2485","2909","1"
"2485","2918","1"
"2485","2923","1"
"2485","2928","1"
"2485","2955","1"
"2485","2958","1"
"2485","2966","1"
"2485","2972","1"
"2485","2993","1"
"2485","3005","1"
"2485","3007","1"
"2485","3009","1"
"2485","3014","1"
"2485","3018","1"
"2485","3024","1"
"2485","3026","1"
"2485","3027","1"
"2485","3028","1"
"2485","3029","1"
"2485","3034","1"
"2485","3056","1"
"2485","3059","1"
"2485","3073","1"
"2485","3089","1"
"2485","3103","1"
"2485","3114","1"
"2485","3117","1"
"2485","3125","1"
"2485","3144","1"
"2485","3145","1"
"2485","3148","1"
"2485","3164","1"
"2485","3173","1"
"2485","3192","1"
"2485","3238","1"
"2485","3243","1"
"2485","3258","1"
"2485","3274","1"
"2485","3309","1"
"2485","3319","1"
"2485","3321","1"
"2485","3324","1"
"2485","3351","1"
"2485","3352","1"
"2485","3371","1"
"2485","3393","1"
"2485","3404","1"
"2485","3409","1"
"2485","3417","1"
"2485","3443","1"
"2485","3452","1"
"2485","3458","1"
"2485","3459","1"
"2485","3473","1"
"2485","3489","1"
"2485","3498","1"
"2485","3516","1"
"2485","3529","1"
"2485","3537","1"
"2485","3557","1"
"2485","3562","1"
"2485","3568","1"
"2485","3587","1"
"2485","3615","1"
"2485","3645","1"
"2485","3748","1"
"2485","3752","1"
"2485","3796","1"
"2485","3854","1"
"2485","3873","1"
"2485","3892","1"
"2485","3897","1"
"2485","3903","1"
"2485","4011","1"
"2485","4013","1"
"2485","4037","1"
"2485","4055","1"
"2485","4071","1"
"2485","4099","1"
"2485","4124","1"
"2485","4162","1"
"2485","4175","1"
"2485","4179","1"
"2485","4181","1"
"2485","4191","1"
"2485","4212","1"
"2485","4247","1"
"2485","4256","1"
"2485","4266","1"
"2485","4338","1"
"2485","4361","1"
"2485","4384","1"
"2485","4432","1"
"2485","4485","1"
"2485","4536","1"
"2485","4574","1"
"2485","4578","1"
"2485","4613","1"
"2485","4653","1"
"2485","4666","1"
"2485","4712","1"
"2485","4781","1"
"2485","4814","1"
"2485","4827","1"
"2485","4828","1"
"2485","4899","1"
"2485","4938","1"
"2485","4964","1"
"2485","4977","1"
"2485","5002","1"
"2485","5022","1"
"2485","5026","1"
"2485","5028","1"
"2485","5061","1"
"2485","5096","1"
"2485","5103","1"
"2485","5106","1"
"2485","5144","1"
"2485","5178","1"
"2485","5189","1"
"2485","5233","1"
"2485","5254","1"
"2485","5289","1"
"2485","5323","1"
"2485","5404","1"
"2485","5412","1"
"2485","5445","1"
"2485","5452","1"
"2485","5454","1"
"2485","5459","1"
"2485","5482","1"
"2485","5484","1"
"2485","5506","1"
"2485","5509","1"
"2485","5529","1"
"2485","5543","1"
"2485","5584","1"
"2485","5637","1"
"2485","5651","1"
"2485","5683","1"
"2485","5693","1"
"2485","5721","1"
"2485","5804","1"
"2485","5806","1"
"2485","5818","1"
"2485","5872","1"
"2485","5902","1"
"2485","5922","1"
"2485","5925","1"
"2485","5932","1"
"2485","6032","1"
"2485","6043","1"
"2485","6123","1"
"2485","6124","1"
"2485","6148","1"
"2485","6151","1"
"2485","6227","1"
"2485","6229","1"
"2485","6327","1"
"2485","6347","1"
"2485","6417","1"
"2485","6523","1"
"2485","6832","1"
"2485","6875","1"
"2485","6897","1"
"2485","6914","1"
"2485","6934","1"
"2485","6976","1"
"2485","7092","1"
"2485","7351","1"
"2485","7422","1"
"2485","7478","1"
"2485","7561","1"
"2485","7624","1"
"2485","7649","1"
"2485","7795","1"
"2485","7809","1"
"2485","7833","1"
"2485","7855","1"
"2485","7862","1"
"2485","7927","1"
"2485","7961","1"
"2485","7965","1"
"2485","8163","1"
"2485","8174","1"
"2485","8192","1"
"2485","8212","1"
"2485","8295","1"
"2488","1166","1"
"2488","2328","1"
"2497","1166","1"
"2497","2485","1"
"2502","1549","1"
"2504","737","1"
"2504","762","1"
"2504","2328","1"
"2504","3456","1"
"2504","4037","1"
"2506","2871","1"
"2508","1374","1"
"2509","1374","1"
"2510","1166","1"
"2510","2328","1"
"2510","2485","1"
"2510","2565","1"
"2516","3456","1"
"2523","789","1"
"2535","1549","1"
"2535","3352","1"
"2535","3456","1"
"2541","762","1"
"2541","1549","1"
"2542","11","1"
"2542","1549","1"
"2542","2328","1"
"2542","2871","1"
"2544","2328","1"
"2544","3352","1"
"2546","1549","1"
"2547","762","1"
"2547","1549","1"
"2547","2328","1"
"2547","2485","1"
"2547","3352","1"
"2547","5524","1"
"2549","762","1"
"2549","2565","1"
"2549","4037","1"
"2550","1549","1"
"2557","2871","1"
"2559","762","1"
"2559","1166","1"
"2559","2565","1"
"2560","1549","1"
"2560","2485","1"
"2560","2565","1"
"2564","737","1"
"2564","3456","1"
"2565","3","1"
"2565","6","1"
"2565","11","1"
"2565","27","1"
"2565","29","2"
"2565","32","1"
"2565","44","1"
"2565","45","1"
"2565","46","1"
"2565","51","1"
"2565","55","1"
"2565","56","1"
"2565","58","1"
"2565","74","1"
"2565","84","1"
"2565","131","1"
"2565","136","1"
"2565","155","1"
"2565","168","1"
"2565","199","1"
"2565","204","1"
"2565","212","1"
"2565","214","1"
"2565","216","1"
"2565","221","1"
"2565","224","1"
"2565","229","1"
"2565","241","1"
"2565","247","1"
"2565","251","1"
"2565","255","1"
"2565","256","1"
"2565","266","1"
"2565","277","1"
"2565","279","1"
"2565","283","1"
"2565","285","1"
"2565","288","1"
"2565","294","1"
"2565","301","1"
"2565","302","1"
"2565","303","1"
"2565","305","1"
"2565","314","1"
"2565","315","1"
"2565","326","1"
"2565","331","1"
"2565","332","1"
"2565","346","2"
"2565","348","1"
"2565","352","1"
"2565","358","1"
"2565","365","1"
"2565","366","1"
"2565","367","1"
"2565","368","1"
"2565","372","1"
"2565","377","1"
"2565","391","1"
"2565","403","1"
"2565","404","1"
"2565","411","1"
"2565","417","1"
"2565","425","1"
"2565","429","1"
"2565","451","1"
"2565","453","1"
"2565","462","1"
"2565","465","1"
"2565","478","1"
"2565","482","1"
"2565","494","1"
"2565","502","1"
"2565","513","1"
"2565","521","1"
"2565","543","1"
"2565","564","1"
"2565","565","1"
"2565","576","1"
"2565","627","1"
"2565","632","1"
"2565","633","2"
"2565","656","1"
"2565","672","1"
"2565","677","1"
"2565","678","1"
"2565","679","1"
"2565","685","1"
"2565","686","1"
"2565","693","1"
"2565","698","1"
"2565","705","1"
"2565","711","1"
"2565","712","1"
"2565","728","1"
"2565","737","1"
"2565","745","1"
"2565","751","1"
"2565","762","2"
"2565","765","1"
"2565","781","1"
"2565","786","1"
"2565","789","1"
"2565","791","1"
"2565","813","1"
"2565","825","1"
"2565","827","1"
"2565","856","1"
"2565","938","1"
"2565","967","1"
"2565","974","1"
"2565","1024","1"
"2565","1026","1"
"2565","1154","1"
"2565","1157","1"
"2565","1166","1"
"2565","1185","1"
"2565","1191","1"
"2565","1211","1"
"2565","1239","1"
"2565","1247","1"
"2565","1267","1"
"2565","1291","1"
"2565","1297","1"
"2565","1305","1"
"2565","1307","1"
"2565","1315","1"
"2565","1357","1"
"2565","1374","1"
"2565","1384","1"
"2565","1385","1"
"2565","1393","1"
"2565","1403","1"
"2565","1416","1"
"2565","1419","1"
"2565","1437","1"
"2565","1493","1"
"2565","1498","1"
"2565","1548","1"
"2565","1549","1"
"2565","1571","1"
"2565","1596","1"
"2565","1633","1"
"2565","1637","1"
"2565","1646","1"
"2565","1653","1"
"2565","1679","1"
"2565","1688","1"
"2565","1705","1"
"2565","1706","1"
"2565","1723","1"
"2565","1729","1"
"2565","1734","1"
"2565","1744","1"
"2565","1754","1"
"2565","1769","1"
"2565","1777","1"
"2565","1781","1"
"2565","1792","1"
"2565","1799","1"
"2565","1808","1"
"2565","1814","1"
"2565","1865","1"
"2565","1915","1"
"2565","1918","1"
"2565","1919","1"
"2565","1935","1"
"2565","1956","1"
"2565","1982","1"
"2565","2014","1"
"2565","2016","1"
"2565","2053","1"
"2565","2066","1"
"2565","2102","1"
"2565","2114","1"
"2565","2116","1"
"2565","2133","1"
"2565","2134","1"
"2565","2135","1"
"2565","2144","1"
"2565","2145","1"
"2565","2174","1"
"2565","2209","1"
"2565","2223","1"
"2565","2225","1"
"2565","2231","1"
"2565","2237","1"
"2565","2251","1"
"2565","2252","1"
"2565","2256","1"
"2565","2257","1"
"2565","2258","1"
"2565","2264","1"
"2565","2289","1"
"2565","2297","1"
"2565","2307","1"
"2565","2322","1"
"2565","2323","1"
"2565","2324","1"
"2565","2325","1"
"2565","2328","1"
"2565","2338","1"
"2565","2354","1"
"2565","2356","1"
"2565","2364","1"
"2565","2369","1"
"2565","2371","1"
"2565","2375","1"
"2565","2381","1"
"2565","2384","1"
"2565","2386","1"
"2565","2398","1"
"2565","2411","1"
"2565","2416","1"
"2565","2426","1"
"2565","2433","1"
"2565","2456","1"
"2565","2474","1"
"2565","2485","1"
"2565","2501","1"
"2565","2506","1"
"2565","2508","1"
"2565","2511","1"
"2565","2516","1"
"2565","2517","1"
"2565","2535","1"
"2565","2542","1"
"2565","2544","1"
"2565","2547","1"
"2565","2576","1"
"2565","2585","1"
"2565","2592","1"
"2565","2593","1"
"2565","2594","1"
"2565","2595","1"
"2565","2597","1"
"2565","2599","1"
"2565","2605","1"
"2565","2612","1"
"2565","2617","1"
"2565","2623","1"
"2565","2625","1"
"2565","2646","1"
"2565","2647","1"
"2565","2651","1"
"2565","2652","1"
"2565","2653","1"
"2565","2654","1"
"2565","2655","1"
"2565","2657","1"
"2565","2658","1"
"2565","2662","1"
"2565","2667","1"
"2565","2674","1"
"2565","2686","1"
"2565","2687","1"
"2565","2689","1"
"2565","2693","1"
"2565","2696","1"
"2565","2697","1"
"2565","2707","1"
"2565","2708","1"
"2565","2713","1"
"2565","2721","1"
"2565","2724","1"
